soc_code,sic_code,byear_grp,name,title_matched,element,daily,weekly
27-4032.00,92.11,2008,Motion picture and video production,Film and Video Editors,Contact With Others,57.73,70.47
27-4032.00,92.11,2008,Motion picture and video production,Film and Video Editors,Work With Work Group or Team,68.08,93.68
27-4032.00,92.11,2008,Motion picture and video production,Film and Video Editors,Deal With External Customers,22.04,35.69
29-1081.00,15.2,2009,Manufacture of footwear,Podiatrists,Public Speaking,3.1,3.71
29-1081.00,15.2,2009,Manufacture of footwear,Podiatrists,Face-to-Face Discussions,99.36,100
29-1081.00,15.2,2009,Manufacture of footwear,Podiatrists,Contact With Others,85,99.39
29-1081.00,15.2,2009,Manufacture of footwear,Podiatrists,Work With Work Group or Team,55.33,88.57
29-1081.00,15.2,2009,Manufacture of footwear,Podiatrists,Deal With External Customers,51.87,63.13
29-1081.00,52.431,2008,Retail sale of footwear,Podiatrists,Public Speaking,3.1,3.71
29-1081.00,52.431,2008,Retail sale of footwear,Podiatrists,Face-to-Face Discussions,99.36,100
29-1081.00,52.431,2008,Retail sale of footwear,Podiatrists,Contact With Others,85,99.39
29-1081.00,52.431,2008,Retail sale of footwear,Podiatrists,Work With Work Group or Team,55.33,88.57
29-1081.00,52.431,2008,Retail sale of footwear,Podiatrists,Deal With External Customers,51.87,63.13
29-1125.00,92.72,2008,Other recreational activities n.e.c.,Recreational Therapists,Public Speaking,36.84,50
29-1125.00,92.72,2008,Other recreational activities n.e.c.,Recreational Therapists,Face-to-Face Discussions,94.59,100
29-1125.00,92.72,2008,Other recreational activities n.e.c.,Recreational Therapists,Contact With Others,84.21,97.37
29-1125.00,92.72,2008,Other recreational activities n.e.c.,Recreational Therapists,Work With Work Group or Team,67.57,97.3
29-1125.00,92.72,2008,Other recreational activities n.e.c.,Recreational Therapists,Deal With External Customers,36.84,68.42
29-1125.00,92.729,2008,Other recreational services n.e.c.,Recreational Therapists,Public Speaking,36.84,50
29-1125.00,92.729,2008,Other recreational services n.e.c.,Recreational Therapists,Face-to-Face Discussions,94.59,100
29-1125.00,92.729,2008,Other recreational services n.e.c.,Recreational Therapists,Contact With Others,84.21,97.37
29-1125.00,92.729,2008,Other recreational services n.e.c.,Recreational Therapists,Work With Work Group or Team,67.57,97.3
29-1125.00,92.729,2008,Other recreational services n.e.c.,Recreational Therapists,Deal With External Customers,36.84,68.42
29-1125.00,93.04,2008,Physical well-being activities,Recreational Therapists,Public Speaking,36.84,50
29-1125.00,93.04,2008,Physical well-being activities,Recreational Therapists,Face-to-Face Discussions,94.59,100
29-1125.00,93.04,2008,Physical well-being activities,Recreational Therapists,Contact With Others,84.21,97.37
29-1125.00,93.04,2008,Physical well-being activities,Recreational Therapists,Work With Work Group or Team,67.57,97.3
29-1125.00,93.04,2008,Physical well-being activities,Recreational Therapists,Deal With External Customers,36.84,68.42
29-1125.00,96.04,2009,Physical well-being activities,Recreational Therapists,Public Speaking,36.84,50
29-1125.00,96.04,2009,Physical well-being activities,Recreational Therapists,Face-to-Face Discussions,94.59,100
29-1125.00,96.04,2009,Physical well-being activities,Recreational Therapists,Contact With Others,84.21,97.37
29-1125.00,96.04,2009,Physical well-being activities,Recreational Therapists,Work With Work Group or Team,67.57,97.3
29-1125.00,96.04,2009,Physical well-being activities,Recreational Therapists,Deal With External Customers,36.84,68.42
29-1141.04,88.912,2009,Play groups and nurseries,Clinical Nurse Specialists,Public Speaking,3.45,51.73
29-1141.04,88.912,2009,Play groups and nurseries,Clinical Nurse Specialists,Face-to-Face Discussions,96.55,100
29-1141.04,88.912,2009,Play groups and nurseries,Clinical Nurse Specialists,Contact With Others,48.28,100
29-1141.04,88.912,2009,Play groups and nurseries,Clinical Nurse Specialists,Work With Work Group or Team,72.41,93.1
29-1141.04,88.912,2009,Play groups and nurseries,Clinical Nurse Specialists,Deal With External Customers,41.38,72.41
29-1216.00,85.121,2008,General practitioners,General Internal Medicine Physicians,Public Speaking,0,3.01
29-1216.00,85.121,2008,General practitioners,General Internal Medicine Physicians,Face-to-Face Discussions,72.45,86.07
29-1216.00,85.121,2008,General practitioners,General Internal Medicine Physicians,Contact With Others,85.97,86.73
29-1216.00,85.121,2008,General practitioners,General Internal Medicine Physicians,Work With Work Group or Team,37.69,86.01
29-1216.00,85.121,2008,General practitioners,General Internal Medicine Physicians,Deal With External Customers,48.54,72.33
29-1216.00,86.211,2009,General practitioners,General Internal Medicine Physicians,Public Speaking,0,3.01
29-1216.00,86.211,2009,General practitioners,General Internal Medicine Physicians,Face-to-Face Discussions,72.45,86.07
29-1216.00,86.211,2009,General practitioners,General Internal Medicine Physicians,Contact With Others,85.97,86.73
29-1216.00,86.211,2009,General practitioners,General Internal Medicine Physicians,Work With Work Group or Team,37.69,86.01
29-1216.00,86.211,2009,General practitioners,General Internal Medicine Physicians,Deal With External Customers,48.54,72.33
29-1216.00,86.211,2008,General practitioners,General Internal Medicine Physicians,Public Speaking,0,3.01
29-1216.00,86.211,2008,General practitioners,General Internal Medicine Physicians,Face-to-Face Discussions,72.45,86.07
29-1216.00,86.211,2008,General practitioners,General Internal Medicine Physicians,Contact With Others,85.97,86.73
29-1216.00,86.211,2008,General practitioners,General Internal Medicine Physicians,Work With Work Group or Team,37.69,86.01
29-1216.00,86.211,2008,General practitioners,General Internal Medicine Physicians,Deal With External Customers,48.54,72.33
29-1223.00,85.122,2008,"Physicians, specialists other than psychiatrists",Psychiatrists,Public Speaking,0,1.34
29-1223.00,85.122,2008,"Physicians, specialists other than psychiatrists",Psychiatrists,Face-to-Face Discussions,91.55,100
29-1223.00,85.122,2008,"Physicians, specialists other than psychiatrists",Psychiatrists,Contact With Others,47.23,99.45
29-1223.00,85.122,2008,"Physicians, specialists other than psychiatrists",Psychiatrists,Work With Work Group or Team,81.31,99.41
29-1223.00,85.122,2008,"Physicians, specialists other than psychiatrists",Psychiatrists,Deal With External Customers,40.36,69.53
29-1223.00,86.221,2009,"Physicians, specialists other than psychiatrists",Psychiatrists,Public Speaking,0,1.34
29-1223.00,86.221,2009,"Physicians, specialists other than psychiatrists",Psychiatrists,Face-to-Face Discussions,91.55,100
29-1223.00,86.221,2009,"Physicians, specialists other than psychiatrists",Psychiatrists,Contact With Others,47.23,99.45
29-1223.00,86.221,2009,"Physicians, specialists other than psychiatrists",Psychiatrists,Work With Work Group or Team,81.31,99.41
29-1223.00,86.221,2009,"Physicians, specialists other than psychiatrists",Psychiatrists,Deal With External Customers,40.36,69.53
29-1223.00,86.221,2008,"Physicians, specialists other than psychiatrists",Psychiatrists,Public Speaking,0,1.34
29-1223.00,86.221,2008,"Physicians, specialists other than psychiatrists",Psychiatrists,Face-to-Face Discussions,91.55,100
29-1223.00,86.221,2008,"Physicians, specialists other than psychiatrists",Psychiatrists,Contact With Others,47.23,99.45
29-1223.00,86.221,2008,"Physicians, specialists other than psychiatrists",Psychiatrists,Work With Work Group or Team,81.31,99.41
29-1223.00,86.221,2008,"Physicians, specialists other than psychiatrists",Psychiatrists,Deal With External Customers,40.36,69.53
29-1229.02,85.123,2008,Out-patient clinics,Hospitalists,Public Speaking,24,40
29-1229.02,85.123,2008,Out-patient clinics,Hospitalists,Face-to-Face Discussions,100,100
29-1229.02,85.123,2008,Out-patient clinics,Hospitalists,Contact With Others,88,96
29-1229.02,85.123,2008,Out-patient clinics,Hospitalists,Work With Work Group or Team,76,100
29-1229.02,85.123,2008,Out-patient clinics,Hospitalists,Deal With External Customers,60,76
29-1229.04,85.142,2008,Physiotherapy services,Physical Medicine and Rehabilitation Physicians,Public Speaking,0,9.91
29-1229.04,85.142,2008,Physiotherapy services,Physical Medicine and Rehabilitation Physicians,Face-to-Face Discussions,89.17,92.24
29-1229.04,85.142,2008,Physiotherapy services,Physical Medicine and Rehabilitation Physicians,Contact With Others,69.32,92.24
29-1229.04,85.142,2008,Physiotherapy services,Physical Medicine and Rehabilitation Physicians,Work With Work Group or Team,83.23,100
29-1229.04,85.142,2008,Physiotherapy services,Physical Medicine and Rehabilitation Physicians,Deal With External Customers,73.3,86.31
29-1229.04,86.902,2009,Physiotherapy services,Physical Medicine and Rehabilitation Physicians,Public Speaking,0,9.91
29-1229.04,86.902,2009,Physiotherapy services,Physical Medicine and Rehabilitation Physicians,Face-to-Face Discussions,89.17,92.24
29-1229.04,86.902,2009,Physiotherapy services,Physical Medicine and Rehabilitation Physicians,Contact With Others,69.32,92.24
29-1229.04,86.902,2009,Physiotherapy services,Physical Medicine and Rehabilitation Physicians,Work With Work Group or Team,83.23,100
29-1229.04,86.902,2009,Physiotherapy services,Physical Medicine and Rehabilitation Physicians,Deal With External Customers,73.3,86.31
29-1229.05,85.144,2008,Other preventive health care,Preventive Medicine Physicians,Public Speaking,0,21.05
29-1229.05,85.144,2008,Other preventive health care,Preventive Medicine Physicians,Face-to-Face Discussions,94.12,100
29-1229.05,85.144,2008,Other preventive health care,Preventive Medicine Physicians,Contact With Others,57.89,94.73
29-1229.05,85.144,2008,Other preventive health care,Preventive Medicine Physicians,Work With Work Group or Team,77.78,88.89
29-1229.05,85.144,2008,Other preventive health care,Preventive Medicine Physicians,Deal With External Customers,36.84,73.68
29-1229.05,86.904,2009,Other preventive health care,Preventive Medicine Physicians,Public Speaking,0,21.05
29-1229.05,86.904,2009,Other preventive health care,Preventive Medicine Physicians,Face-to-Face Discussions,94.12,100
29-1229.05,86.904,2009,Other preventive health care,Preventive Medicine Physicians,Contact With Others,57.89,94.73
29-1229.05,86.904,2009,Other preventive health care,Preventive Medicine Physicians,Work With Work Group or Team,77.78,88.89
29-1229.05,86.904,2009,Other preventive health care,Preventive Medicine Physicians,Deal With External Customers,36.84,73.68
31-1121.00,85.141,2008,Home nursing care,Home Health Aides,Public Speaking,1.21,7.45
31-1121.00,85.141,2008,Home nursing care,Home Health Aides,Face-to-Face Discussions,57.56,73.59
31-1121.00,85.141,2008,Home nursing care,Home Health Aides,Contact With Others,77.22,84.21
31-1121.00,85.141,2008,Home nursing care,Home Health Aides,Work With Work Group or Team,50.74,74.07
31-1121.00,85.141,2008,Home nursing care,Home Health Aides,Deal With External Customers,28.84,49.02
31-1122.00,88.999,2009,Social work activities without accommodation,Personal Care Aides,Public Speaking,0,4.72
31-1122.00,88.999,2009,Social work activities without accommodation,Personal Care Aides,Face-to-Face Discussions,56.34,72.56
31-1122.00,88.999,2009,Social work activities without accommodation,Personal Care Aides,Contact With Others,73.31,78.8
31-1122.00,88.999,2009,Social work activities without accommodation,Personal Care Aides,Work With Work Group or Team,51.72,56.27
31-1122.00,88.999,2009,Social work activities without accommodation,Personal Care Aides,Deal With External Customers,49.18,56.9
31-1122.00,88.888,2008,Social work activities without accommodation,Personal Care Aides,Public Speaking,0,4.72
31-1122.00,88.888,2008,Social work activities without accommodation,Personal Care Aides,Face-to-Face Discussions,56.34,72.56
31-1122.00,88.888,2008,Social work activities without accommodation,Personal Care Aides,Contact With Others,73.31,78.8
31-1122.00,88.888,2008,Social work activities without accommodation,Personal Care Aides,Work With Work Group or Team,51.72,56.27
31-1122.00,88.888,2008,Social work activities without accommodation,Personal Care Aides,Deal With External Customers,49.18,56.9
31-9091.00,85.13,2008,Dental practice activities,Dental Assistants,Public Speaking,48.08,48.08
31-9091.00,85.13,2008,Dental practice activities,Dental Assistants,Face-to-Face Discussions,69.15,82.74
31-9091.00,85.13,2008,Dental practice activities,Dental Assistants,Contact With Others,80.78,100
31-9091.00,85.13,2008,Dental practice activities,Dental Assistants,Work With Work Group or Team,64.96,94.75
31-9091.00,85.13,2008,Dental practice activities,Dental Assistants,Deal With External Customers,42.06,56.9
